1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0.006849126876384089,0.010400227692403079,0.014546218574328031,0.02047714279668997,0.021682940565015723,0.031671175300945605,0.04976018194993637,0.0728060893000156,0.06779121513355311,0.0688348153904317,0.09064066517210352,0.07362581915729521,0.08261989580341284,0.1342271461158337,0.17108789530073903,0.26547985188246864,0.4609747768396618,0.49496762911476744,0.6396614783596148,0.8203198252780437,0.9312140791387593,1.0304783663767507,1.0570188593311058,1.0823755231685421,1.1789798777879794,1.181709394550015,1.1728174581967785,1.1880099981431835,1.2921737951169217,1.279172814565807,1.3093869000140663,1.3297851957291977,1.3417989418529102,1.2868962358372429,1.2849324155949622,1.336081985511315,1.3386954943869722,1.4029703784555065,1.402375259348017,1.413577654238218,1.4323338408126427,1.439629564462111,1.431248880724744,1.425889923568296,1.4080403244210569,1.4294827878773857,1.5348363385257957,1.4765019774978452,1.4567479580078733,1.5668315561990802,1.5604960431635826,1.4635082655237959,1.4566937672434395,1.4825076392869811,1.4638141720068447,1.441667690367997,1.4528066610532164,1.264991185336019
0.0003940331530456354,0.0008901575147413365,0.004125369059096758,0.005570252674840777,0.014436609267085664,0.017983855884599113,0.017060252299648138,0.02525580318697301,0.030360984685920692,0.03690377412703636,0.06411891209494548,0.07352178853308525,0.10295242787544016,0.10566264800772475,0.11878869675971994,0.1311298669434717,0.15955509490757744,0.18782630295714148,0.19425849509578355,0.25034131326154013,0.32314772693738414,0.30669549508687843,0.33027060206604747,0.36420933520039783,0.3794924997861489,0.3637325072842169,0.3603345686610812,0.39607540122871204,0.38456465217385755,0.38238093822056585,0.3876929414592613,0.3936168312399578,0.4202322590280805,0.4020268954711354,0.4289173986938769,0.4252717616266084,0.4216427955390448,0.41090075843130297,0.4115726085378189,0.4166320385089449,0.41144124969020246,0.4119649588677053,0.3609521374206389,0.3781189514678432,0.36545345115089267,0.3653509583574023,0.29098157978037364,0.26438663980053245,0.2514915661580726,0.26177070476116115,0.24276580889289057,0.22023660683423316,0.19607193951461085,0.20026943220115356,0.20303731453551102,0.18672603804116122,0.1947622356811071,0.10157226890228269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07863773190099632,0.11658819612269569,0.19437208313268456,0.22373278620535572,0.31691568200610476,0.3970101955517242,0.42106040742152656,0.42477245146884296,0.45465200637695763,0.4820958081692281,0.4947616921454281,0.4954075733541295,0.489050707764373,0.48520324721580377,0.48976637208236323,0.4818689405495317,0.48718149633608687,0.5049816204594892,0.4910926342264831,0.4967032995488974,0.38725382735548075,0.4123882464419454,0.4490432257794022,0.4456391269122853,0.4923755180873621,0.5041910958196677,0.5657006670496216,0.5672953777254126,0.5820824835060865,0.6289131530725202,0.645669351685551,0.6567635226573318,0.6307527496380472,0.628346073698275,0.5977715294422701,0.5801198539017104,0.5925225445653876,0.5939096834399272,0.5630503031520885,0.5950489451947659
0.0,0.0,0.0,0.0,0.009286880575898257,0.01712809391075861,0.012239234351379939,0.011050369496697804,0.022891368840293393,0.019897349310759746,0.02205127764157851,0.026053742003481713,0.017172347327249555,0.020185438936932372,0.019837556112458382,0.020091495920005354,0.018276539812845553,0.01614212621990482,0.02189176138030672,0.026912396858797233,0.028453538929143794,0.029608789093173413,0.02951408622909324,0.03096708184698387,0.018762846652005425,0.027795316323989756,0.022300314414907513,0.025085319426096132,0.023801009520202747,0.017936492569452164,0.025698018398636505,0.02726244102164304,0.0309710396914824,0.03296456622059325,0.03585832342289703,0.04229142665217913,0.05045208219037551,0.050061556839816626,0.045307898934804997,0.04889154548212872,0.03850673772278422,0.036356238857115114,0.03388068200056682,0.027340798816211265,0.02809011209367564,0.03696112288107074,0.04892650123975112,0.047734084317526335,0.046435925959509454,0.04529989603500974,0.04835325947072141,0.045778504890244,0.04353450303566354,0.04300023431306317,0.048505704950040716,0.0505754195928441,0.04581957179955973,0.045631391051854236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042333017677222395,0.005675103017435002,0.01607065648965874,0.014762397591570109,0.012731080279446578,0.022489567325543375,0.023300048562344217,0.022301202896501546,0.019676968817645652,0.018736204872786114,0.010522605263753334,0.01944540248426013
0.03780444465147073,0.03831184504008145,0.028865149545871334,0.021830799990629205,0.01322012625537584,0.02265135105022023,0.022794153952293596,0.023421016852047363,0.0194452046875913,0.021110193718749247,0.024030053932508524,0.022811317525518803,0.02021670158427767,0.025811360317033218,0.014854466510645446,0.012808965227052355,0.01604028276919793,0.041134355522581094,0.03571207297996727,0.04187770235160115,0.04291666334957116,0.05209972971772511,0.0010051565133077118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00013709418932642914,0.0028998957559098577,0.002728808262456874,0.004062727336068992,0.003696463182379579,0.014003269206731467,0.022992906675193752,0.025976999240426745,0.02397419932067393,0.048421079858415754,0.06464424729863369,0.08459215499086982,0.07803927380341924,0.14035211221956403,0.16023874520814482,0.1936750403419921,0.20886566954831498,0.25328965933768416,0.27885583977310424,0.3019688775856584,0.35612065122618725,0.36853361049725747,0.4120286161962313,0.35722565408146917,0.36901851108805006,0.3728383402547843,0.3910869526013639,0.4025177428501208,0.45257119777452665,0.45482349237540803,0.48069697076162465,0.48738824031359085,0.5179471893005336,0.5364235023656361,0.5136322998197342,0.5112099432534214,0.5183870421991883,0.5074871262591404,0.3728845787581389,0.4580070972102088,0.4678851992172681,0.48696590234475845,0.45133834380302174,0.4145138827974345,0.4956147553913178,0.49488135988118725,0.29117147531804033,0.03240212969813163,0.026492515521227285,0.0,0.00854221816222005,0.033810719682465004,0.05493489068154669,0.09328462843151258,0.127673397551288,0.09027883501476781,0.12284110431685145,0.10446314408530998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0011965471201651552,0.0,0.006280061852774119,0.005475521692989555,0.005966145933346285,0.005703126221679678,0.0013286633873940495,0.0016958486572365321,0.006539020668370347,0.002041279404373547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5246249661129837,0.592685013748274,0.5257695238233682,0.6988799827153527,0.8386004155120537,0.8435939726119706,0.7964353485188612,1.119400515076966,1.198796474355126,0.8731692454460147,1.19852821965776,1.2986904642229427,1.214680959518922,1.2767820442280593,1.1229973073223742,1.0788835323230141,1.2449310803389002,1.4519287449331348,1.5160411827612905,1.4681290318449536,1.101580343334517,0.9653478061486259,1.0022939821653845,1.018571904403179,1.2053908112142038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030748135060290897,0.022265661043287907,0.031244478159192974,0.028314240981595,0.03559297453776219,0.028942185492772256,0.05865893550761296,0.05334190566738781,0.06912147470039236,0.058856354108135576,0.0626273792978281,0.048550869117989205,0.0519530464372837,0.05666447178802057,0.06032062716013261,0.049883249395225336,0.05349985440237031,0.053027351343610404,0.05037917830092623,0.0455252868255105,0.04959824276606977,0.027685526301080645,0.04544721454508048,0.0391525804883554,0.05264810623859574,0.04344409894780092,0.05255220132858847,0.046905975669502706,0.047402887599476966,0.05982671754285432,0.04996710483711329,0.054151682504361136,0.05372537411773617,0.044763773142725255
0.0,0.0,0.0,0.0005339505712161071,0.00538657885637051,0.005577466754598761,0.0058208744562906235,0.004033963575325878,0.012888490469392565,0.0401614136733519,0.04053008804387784,0.043145747098897486,0.042096221990432316,0.045152218103051193,0.037561668129246883,0.04815435978877858,0.0442268168056133,0.05098010360978567,0.04672770413964249,0.04654056345561105,0.04738419605297744,0.04881662359363067,0.04034333566228358,0.0415549900932702,0.04523568545741311,0.03845247044082732,0.035870397754444144,0.04046352408518791,0.041691036023039744,0.042345886623107266,0.04121186897464488,0.04090017086377565,0.02410771105039974,0.03786590564039828,0.03852185754677163,0.038926621948428004,0.03799477264235931,0.03741215529921886,0.03815477847377813,0.035104827647064164,0.03594052494510214,0.031842107471815505,0.03792525342303818,0.03809330879496143,0.03936225524127502,0.033905646245681084,0.0371339358013253,0.035727955241586805,0.027198228451105977,0.040255655423856,0.03943541955615916,0.03794744800750974,0.03236209584339272,0.03426056242286113,0.0382707939594848,0.041343445922834045,0.03770376500284724,0.04227397173504491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1383316558926089,0.07588732447233647,0.11493037506063405,0.11431043838262525,0.03164847480399752,0.0,0.0,0.0,0.0,0.0,0.017684522206465145,0.12558359036351285,0.09190694943325285,0.09136714545279144,0.12416121474563901,0.12395759643856975,0.1253456933839337,0.14404374064558634,0.11973653931158489,0.12254595581158215,0.14546757159389961,0.14052471268878255,0.12692191832693397,0.1276283386384524,0.13357393453365163,0.1309644523198701,0.12526300516408706,0.10905459450105728,0.1171098769203922,0.11920096954665965,0.13558788592157456,0.11478520432290898,0.12132274752185046,0.08809296508011036,0.09650515824830769,0.12115634336608731,0.08630763302818895,0.1258596492512355
0.0,0.0005282288083940877,0.0016074000757054395,0.0007453013751616684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089710758958587,0.0509424333970176,0.07312216194024652,0.07915070899065622,0.05683810359732799,0.053685535966411624,0.05929545054502739,0.05293670975435089,0.061833138823621625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005051467260426252,0.02270731339239104,0.039732789764733566,0.05117769505012129,0.05606547933512987,0.04680817413774318,0.02735528521072006,0.013119222410345988,0.0038004305164624484,0.00514054172510286,0.010093645394824702,0.011079155369442713,0.013968852555070677,0.0159668099414311,0.017826386304230758,0.022742997368093154,0.011756146239717446,0.007056646622093121,0.004083007944049491,0.013742907204828403,0.012970099634259076,0.016246428423805078,0.010804414115942159,0.015095210581815179,0.012698202690577238,0.00747635560341503,0.010659619158554332,0.008666466271982535,0.0016792377932719294,0.01955024631251254,0.042127761652825356,0.03687780898258086,0.034018046691626495,0.03876018961385192,0.03925664878964692,0.03717712853169189,0.03199747062786142,0.023995775411257875,0.034488508852631126,0.0343160151315124,0.05324142753815349,0.0394744126851878,0.05670510894113665,0.06018511977188123,0.05276755137345854,0.05950813418635064,0.08625913881029453,0.09524356749002114,0.0934606805996682,0.09772398510409885,0.1448128084236853,0.22270367933590582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025135946557693436,0.10318629593088999,0.11082914478684337,0.12341781543487364,0.12980218063007407,0.12810950973384955,0.12492442474033116,0.11118552211249004,0.12131429370726791,0.12120990842956844,0.12043898898451137,0.17085847210017238,0.24811732727068153,0.297289222566658,0.2913522050844001,0.2874458064425881,0.29179025326826313,0.3169053973564751,0.30684351557035067,0.30434215349917276,0.29500481765138026,0.2958634320063757,0.2869925694286838,0.2912156723845726,0.3104156755803372,0.29137947255311814,0.3074418991398208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001877745395392179,0.013957728212114566,0.02778126880367799,0.010213805417899829,0.023270778420849705,0.005710287653220326,0.0009071355899740309,0.09963286582684457,0.20648149477486724,0.2361709629556224,0.2716052687914168,0.28519830568864396,0.31162644283488294,0.39145951519082844,0.4931111847997308,0.4738694573125788,0.46991606545091585,0.4908428453593676,0.48463128944555167,0.5260849892661446,0.5169777793235915,0.5470146120123589,0.6089151739797,0.5452700454875137,0.532616997191768,0.5340982966071716,0.5438120551459064,0.6207956771987738,0.7557484785495892,0.7616289319591258,0.7928831435720806,0.8124321418709205,0.7917485755309558,0.7834534009107155,0.818063569758979,0.7421035655059877,0.7871028789430957,0.7321734997671495,0.7091974526190673,0.7795484756566166,0.8159843865948192,0.8078647232179839,0.855731435999426,0.8276957768052274,0.7997024214252569,0.7749954595695698,0.7759193620574087,0.8267291841107163,0.8526689191550854,0.8057445386749321,0.8311879338439812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6669752361566387,0.7134475541413681,0.6120419133504341,0.5934769551181173,0.6496145160467318,0.6414965823162869,0.5836874632342511,0.6279071110698318,0.6261547859499886,0.5919761976318794,0.6055228349823798,0.6395889281485174,0.6759970393366471,0.6491471700231396,0.6408763170659167,0.6907162164224575,0.6454595945959395,0.6663377468855534,0.6698908125394447,0.6634135392590268,0.6527799665379898,0.7386936048234861,0.6761381950951386,0.6552694014015301,0.7677334601311333,0.7548046518728576,0.7145699073608726,0.7775066988810918,0.700341731883983,0.7268248185048473,0.82093068743659,0.7442101054961096,0.7688918179097797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04382920392321702,0.05811562381812117,0.09448309085957161,0.06515921415816485,0.10067162736041686,0.11146689308102503,0.08205550452443361,0.08944990486467916,0.09043481043468082,0.07076267352834859,0.09068473137357223,0.1011260269883544,0.1033109834635346,0.10850738885746802,0.11878338144153978,0.10844399187181608,0.10975354082468092,0.08995948252203048,0.10327054998891852,0.10066317923038418,0.09735864458171434,0.08690817684487331,0.07560738938673747,0.08307929331821924,0.0890870448903436,0.0881219356410914,0.09247341477645789,0.08928976343027728,0.09114643432765958,0.09871201004648127,0.09542644597702446,0.08638211834625653,0.10150497229174588,0.0962518486114984,0.08162379953574049,0.08942748669981598,0.07145538251198737,0.08892782429092622,0.07544733138044972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002091794874472436,0.06073538251028988,0.07144717252680481,0.07658390747731834,0.06095028230449846,0.07943002328700847,0.17339030452499113,0.20881538830665042,0.26828193111749776,0.40417461200418653,0.5063081679164168,0.46268041972774177,0.5026966656027952,0.49610454698721,0.4670707907726608,0.41575007344844195,0.38990658365757913,0.3647501898133108,0.3815080288942851,0.3809680155650959,0.36171378606201227,0.460244669653083,0.48533315816338146,0.4851645861463917,0.48750962272990056,0.4950059353280057,0.5221756727234445,0.5143508217802787,0.5586347604502058,0.5569906929978495,0.5196716697371917,0.5398654765719997,0.5255772392255378,0.4892505487445833,0.4868734660196013,0.4673745042927671,0.4298837770855941,0.48026743319169973,0.4971645257883403,0.4747056678174046,0.4306387229512031,0.3808789175060029,0.4210378718555753,0.4804275571261276,0.4527995846235304,0.4987346708759143
0.0,0.0,0.0,0.0019167735713240548,0.016911178910905513,0.017455916913691766,0.0433355729086815,0.07546510754544677,0.0949599681566837,0.10068759267307548,0.10238468150801895,0.09595860281960022,0.07992552420604752,0.09332268423926562,0.07589902387835008,0.058465671739997775,0.10699859154567588,0.0981315781329262,0.11651702680729856,0.24834745735694913,0.30407156041001404,0.3977733124874881,0.42270194249222914,0.4948688669677569,0.5253336295377924,0.5077686299316636,0.5022780785887827,0.4812410142167776,0.49986565190433013,0.4708725117811875,0.45476914344901836,0.4447450731643822,0.4137693445968745,0.4211132033883987,0.40764594509120633,0.4072040760071307,0.39870999093830994,0.3901738183761268,0.3625057262412378,0.35949204207528995,0.3229902171994453,0.33270252176986786,0.2983658819589394,0.3283912866785202,0.3169216151785281,0.36033707555885375,0.3441224875356327,0.3684531685467409,0.35795102695594655,0.36839031809050493,0.3638499964321323,0.36867867683270117,0.36136824310623405,0.3406430398036882,0.366204359591623,0.40501263624966577,0.36660150354378446,0.3665312868253728
0.00045806924375479935,0.001073895309575636,0.0011649113309439144,0.0005017994458486824,0.001330924245663108,0.0011510113679242396,0.0018170016448163181,0.02871307035172548,0.03910406618761259,0.041117137917841405,0.22605357727327416,0.2841959366997042,0.35855425441932237,0.3682166236032428,0.30889186706661625,0.4132107182744092,0.5923562696095838,0.6454822836555841,0.6818568197731913,0.7998836410230995,0.8467150876987872,0.975732743792536,0.9600763597331219,1.0121162128336807,0.97794333317521,0.9993234620151624,1.1862437214693007,0.9746517890322567,0.9519233049505754,1.1341320887484734,1.0719048857996651,1.1715272813104414,1.0653939564653996,1.0358926196947351,1.061200296910008,0.8963048692574839,1.0513220965344188,1.0609004197574068,1.0958571170699545,1.1721412340573367,1.0690085438284915,1.0469285948176406,1.0311235258207363,0.9979028222787475,0.8891832434373895,0.925494195688239,0.9837924514351898,0.9814894601192692,1.0871766367284081,1.0662458871754243,0.895622862487464,1.0211932692630104,1.029932200714417,1.0970498953606935,1.0177113600372862,0.7988372186653794,0.8407450737663814,0.8153135948446537
