Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
France,4.714761543014102,4.828740435815993,5.13783012527381,5.423608220281215,5.977049082037459,6.491581005326997,6.749251848353209,7.214726200104907,7.833404357095893,7.693199974407296,7.247607889380128,7.714793621331396,7.817439052898447,8.167289789905483,8.408309643831279,8.30585064879499,8.225473909863961,7.921899876589352,8.118975701519885,8.392365743039985,8.66352884554901,8.878963653133932,9.043093123663729,9.163876810299508,9.280494263675344,9.568271228228307,10.17058530006862,10.25582277846414,10.25772852699017,10.13101267665606,10.3715074588375,10.7568049681559,10.61067165572465,10.85374221404322,11.04554903257563,11.18631353620135,11.32351312420128,11.20719313925176,11.32258993743382,11.41548605527166,11.34864201126297,11.25767100098099,11.06046629149781,11.09489010232301,10.4759045207494,10.79184452644367,10.37632421662418,10.37222898810669,10.47034119536934,10.0286749152016,10.09127908845921,9.917974290910484,9.844847947100039,10.02754039038195,9.813005917483927,8.835589017569319,9.400429443308937,8.387661108627874
Germany,10.68945586797409,10.71720436216522,10.68995267290234,11.4134858347009,12.31120110767388,12.99965933335833,13.11680484377217,13.57280136617523,14.35447514329471,14.10489881626104,13.55244453794314,14.46085604298866,14.42588611700237,14.94783662704092,15.77847094148404,15.26123717385218,14.78603990280952,14.2649669285743,14.4666414645822,15.00116761022418,15.44518368519149,15.31683404306052,15.44824143621382,15.50075589603897,15.33668255177577,15.09350935111821,14.72631399123692,14.43361537289426,14.36949539892126,14.23501920710347,14.30926232270066,14.7810447578477,14.59147380589424,14.47067364282271,14.26881730290455,14.35744517022729,14.62607701411307,14.44220259572029,14.43769550434983,14.4356157090662,14.2654729063248,14.62458364555893,14.01632924562568,14.16478063109062,13.29184875584704,13.84974059668422,13.35811076059795,13.5428931004281,13.92666980251169,13.35765972433901,13.6110896796751,13.8343813927958,14.01362401168704,13.66245882822371,13.31067888768458,12.41265715437651,12.77804185856044,12.29863242694509
Hungary,0.6659114875681534,0.6748662607137859,0.6440127510800235,0.6681811715150304,0.7155447887540072,0.7709028507818834,0.795949213114898,0.821800788841641,0.8898985794506684,0.9171411682073988,0.9709881474643022,1.037357024473971,1.090726763410075,1.166535631831907,1.155138175002171,1.158619651500104,1.146891698230004,1.151977418352581,1.132128277963114,1.162862146501708,1.200172351091981,1.194567879535942,1.247953390935011,1.219162644746084,1.187658566765624,1.163719535696533,1.086844428418305,1.042747087781228,1.00382872781916,1.020904861376569,1.032481891925368,1.052095184707109,1.026709934906345,1.042117384505678,1.041615914841574,1.010888276558477,1.035519501938757,1.011283799516115,1.023793625765927,1.04013633681576,1.109078082929727,1.087417981804328,1.073107781744443,1.058027411477327,0.9816781777831763,1.000177371927462,0.9700703113394679,0.9040175121515395,0.8569490600034968,0.8577675899547935,0.9037427998960168,0.9197812546172143,0.9694564352047593,0.9763292812522203,0.9896129782371372,0.9731782729191036,1.022359808310965,0.956639578301713
India,2.230025181759331,2.298289783108399,2.370360575003822,2.534346859635467,2.809569627471632,2.749466849339234,2.85979065316726,3.009090837183011,3.071965389689589,3.254355531919217,3.499240509062695,3.670034745382142,3.881952090161753,4.035502079222035,4.258652120305491,4.386956250093722,4.857424223025179,4.809776490550685,5.058180768387699,5.403306824099016,5.703345668323278,6.104126103612604,6.490272885737421,7.064285265268122,7.716288827874932,8.282524369089632,8.739587091638247,9.189979911524553,9.418493169784274,9.925636738099328,10.6672249567128,11.0938730013169,11.70723544355915,12.4181880768772,12.77815994340154,13.42265173196162,13.47786913995232,13.91670450500021,14.41468148721187,15.65129497245508,16.57299573374135,17.45899410812616,18.94720064930394,20.05450841746771,21.55144408043495,22.48189165339361,23.7100828917948,24.99324281710292,25.82260642429251,27.56488975239503,28.5207395550045,29.80246216583523,30.93914265879183,32.69343115120933,33.51902712628517,31.75600030468641,34.50591391199322,36.44439587892912
Iran,0.3502454848557003,0.3817326149482664,0.4199447716560302,0.4617014570963153,0.5067189993817444,0.5977483388673905,0.6547701494583296,0.7423831225146728,0.8872953921335627,1.006083240097121,1.172335662025683,1.319288240464142,1.49378227878551,1.460417398785989,1.576687278455533,1.461799082780144,1.467132212035978,1.655813986343027,1.965965328977147,2.124592342365585,2.318188928797733,2.171784443710647,2.328335540705217,2.374485755587383,2.59551147370779,2.920618896064361,3.168823230148335,3.504325747786739,3.242693593396894,3.631482407484987,3.808598932381555,4.143180051689569,4.270082446600832,4.447824155813074,4.793645811693103,5.027644678890936,5.37170980924189,5.854923680841945,5.962300101123873,6.595048677711063,6.985079495146947,7.632974115280041,8.114369099649199,8.364122700561836,8.565443251821414,8.71774160205595,9.1062509388418,9.208886056979651,9.532502537719596,9.924017706014475,9.883874006023696,10.36366000885548,10.74992764051019,11.1148073456332,11.72857576849808,12.16311544937392,12.09936600944046,12.15614410375072
Italy,3.342464124653769,3.629895659018993,3.931107296696138,4.247943274630642,4.572119723548102,5.0476459327528,5.314520567577839,5.573455705386639,5.816961138608169,5.815200070427084,5.692871118151474,6.008070329417897,6.027689506718016,6.175885270750523,6.368993456089401,6.205653508381962,6.075453993064047,5.954730465280676,5.829625183527804,5.920382114529276,5.891977154429149,6.051624484584117,6.231865303629965,6.385458752578115,6.569799406955338,6.677589421961927,6.887276497552586,6.859184403466415,6.714193354314232,6.699009871671867,6.971029456320476,6.968873105826902,7.089423557183117,7.252492767192841,7.456977960039394,7.55742655428154,7.551132538141918,7.500067444484143,7.739224476513115,7.911071380177795,7.920898880090205,7.884243132970013,7.733878295861778,7.602858253960067,7.098139831652598,7.332237957013793,7.192485090588985,6.997958556355114,6.69096082213974,6.34435254688046,6.533157045003991,6.558953581850917,6.635234304539187,6.673104714676621,6.550400488913441,5.947064151804955,6.338896343885723,6.144426771372855
Japan,6.564829657784024,7.249915779611742,8.298127908632374,9.250928475147306,10.53764046282881,11.77696419067083,12.54125909670662,13.13777610883102,14.57616979511192,14.6457700256502,13.99196429376814,14.50304700397354,14.60449264137135,15.21365062650165,15.81482678679383,15.35188011191209,15.13661870252294,14.55835192657382,14.75484968630319,16.00662968530225,16.13163398477341,16.15404867948755,16.47890379722151,17.52474805903014,18.12730487767832,18.78713947501572,19.21047670352222,19.41098204684434,19.70341237765333,20.44073723510831,21.48542263463024,21.90049127392201,22.32206288755719,21.87648141486756,22.23469483521218,22.47291316535462,22.26014140910189,22.29278485031567,22.21276163145487,22.46943397751919,22.54692954948821,22.49533372101389,22.25450413843778,21.86365788966548,19.94980722515674,21.26726680214188,20.14408263581922,19.98913719666233,19.84350770989551,19.34156082166524,19.06748492099729,18.82305913559309,19.05243275839594,18.95087691213668,18.50738807707215,17.14668040630765,17.94199881328852,17.84231191125047
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865698543117285,2.931302126685715,2.997341395253515,3.106646669635391,3.058185622890409,3.093931512897243,3.090734654377001,3.050911481437147,2.693353226609272,2.399116180874261,2.155377522381201,1.876327811695869,1.654481878659703,1.558810613178416,1.465059038527992,1.331090592163277,1.498290028343418,1.526197056188343,1.672886674726837,1.777689456119243,1.82703243927965,1.966182331592436,2.178535934406637,2.297327852506448,2.061590424880693,2.211795313647228,2.510086425081671,2.639411073509708,2.651269239269608,2.783324739492903,2.311895886522139,2.597245402655394,2.796035254620421,2.891092210594179,2.930455308791351,2.705039391275935,2.933085089072195,3.121664087869039
Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504952871924602,0.6002244263781776,0.6288049425075978,0.6599505966789911,0.7148610471817533,0.7268757481770787,0.7684239544843692,0.4707591187447039,0.3681692509459729,0.3177116022430405,0.355095518836868,0.38647546419024,0.3563602414344562,0.3821670285902323,0.3161467954420326,0.2809237428505468,0.3285579470701717,0.3506453066492915,0.3676839431134172,0.3703064159945137,0.337836093619354,0.3226227873687735,0.3531742246274312,0.3496789951306342,0.3241219332064179,0.2367259540702982,0.2465922254331376,0.2469622226329938,0.2282607000570232,0.2201879190550212,0.2301316131178057,0.2345388488234239,0.2471300872344154,0.2548756244907371,0.2551160689339336,0.2530601457642218,0.2525381704305617,0.2292002516096566
Mexico,1.05597076948712,1.118099299563324,1.139577999489015,1.241152673326183,1.362338376440533,1.454514719640727,1.529384888245399,1.690485989874071,1.823291070651416,2.00765112565614,2.144097353728611,2.281975298756133,2.407338184811606,2.709035304042291,2.995347250022747,3.262765054953165,3.607493489260256,3.759531495039165,3.717527004497298,3.89097429321068,4.08382597825581,3.962427758026739,4.092837463753031,4.1236731659586,4.35538609861736,4.748657576096239,4.887647641990397,4.98279293772022,4.987388727841932,5.272718607864284,5.181614657165959,5.316795424753495,5.445717146973187,5.667017691704006,5.749434257621685,6.095792009011464,6.046536662276706,6.192210908320496,6.267412948416183,6.635126557085925,7.270610766798019,7.377035988563218,7.446451358915929,7.752683633444462,7.622020848259103,7.644884937431678,7.99193139856173,8.063467425088263,8.068577132534871,8.019029016359298,7.930723216218018,8.110230468945137,8.264961123649414,8.156482723132179,8.06198161116578,7.431083035464171,7.989359468383849,8.72549805742807
Netherlands,1.490256349086762,1.596158757686615,1.68768014383316,1.887815191777423,2.10523233807087,2.375271890070289,2.504778295680881,2.909297464108095,3.094854288384319,2.937446399658919,2.96224375012517,3.230723984926939,3.172731273375452,3.237050274394452,3.343940944470465,3.139902610339224,2.977559985354543,2.751897114094347,2.765040619455278,2.870528203368653,2.962253487282287,3.109104825918418,3.173163495245644,3.18373316184296,3.198448272353737,3.278645001340192,3.341027908873745,3.380822681484558,3.409078151031212,3.372511745262891,3.509862658473291,3.661598395243846,3.595861914006248,3.621391689459607,3.577596636732016,3.624550010707975,3.764006100159139,3.765819928662106,3.791074402369,3.91947937711943,4.004071065178234,3.922472911397367,3.987086554526352,3.939799632733688,3.885447799231485,4.214342678048834,4.014330740418844,3.944517928525619,3.826386126106978,3.658790658087656,3.722782149963733,3.757038101001829,3.784959064232186,3.69321782982666,3.677763470206689,3.559090557536995,3.654977586179879,3.540954718891485
Other CIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370946451672837,1.306124624753796,1.356616402911266,1.515680982869318,1.452816854042911,1.48519541825789,1.240892070628611,1.052138516302484,0.8419301596663046,0.7081745350056174,0.618846235834354,0.6662016889135525,0.6294627376574482,0.626089386031621,0.6025069918432602,0.5822958985476181,0.5706777637816209,0.5703267606895297,0.6007188817510842,0.6465819249215174,0.6721498058203673,0.676399176922761,0.7242437020469557,0.694341091840405,0.6720862143757786,0.684460541865678,0.732283245798245,0.7628839516632508,0.7253803200369338,0.7443966298048165,0.7401634690140951,0.74659448058234,0.7773117731529728,0.8484173501485957,0.8198608389037844,0.8189979760298248,0.8335577917714749,0.814106829389517
Other Caribbean,0.7895790951282877,0.817827413300988,0.8510637897037712,0.8694469399837588,0.8914164751899123,1.020999307141043,1.057728335309151,1.128754803450311,1.249760929885467,1.2427882943348,1.20917509441194,1.233706274058566,1.294492028950149,1.330755174645124,1.373837400640102,1.392080873994332,1.424587707249875,1.260646291431885,1.2347669508716,1.299643109803486,1.214047424079339,1.247050222553459,1.295796210581883,1.309539097812007,1.359123160237365,1.341517306723896,1.311416736044666,1.241346000112501,1.248149424526702,1.30232634673242,1.30463377288561,1.352051364046306,1.432229825799846,1.483239575322487,1.441523327720717,1.65768851654052,1.737846674446558,1.748628109656693,1.773149142250821,1.79331270429176,1.796396207431707,1.846226923632993,1.760430186848057,1.696836920305547,1.590315828145021,1.561591963401472,1.566628857296469,1.546593532470838,1.502631180603043,1.503815968872692,1.557730464554255,1.610345359949578,1.554485872308708,1.592847657750409,1.63431044900821,1.486819507733806,1.4993623164492,1.519016961601232
Other Europe,0.6662633413992947,0.7014108371654133,0.711811844798635,0.783625615651776,0.8374038366986698,0.9232217502184992,1.078593688598582,1.125280097718161,1.178946326274693,1.307979157102709,1.318220759666775,1.404682519185275,1.507848347398502,1.640019055444089,1.777635573070825,1.731271672854946,1.720278747983019,1.790020498026279,1.927951748954056,2.010342068051269,2.567080721652706,2.695027578573894,2.729045795463148,2.81203725525773,2.729410203182616,1.929416832177638,1.706533681178423,1.495854431994845,1.291985964033203,1.109140649930401,1.136841022749725,1.24464356211817,1.336149716843095,1.357378510732671,1.238111753917358,1.323776369926285,1.381251604541813,1.446580857996723,1.52662837905864,1.658013762370075,1.636468605390872,1.675286993308668,1.618666595607336,1.663345861055131,1.688572184281795,1.807007956019811,1.763046631197579,1.653292886990939,1.752576527868381,1.602924028750549,1.708011127883923,1.811823293733304,1.801746936405144,1.888120828650194,1.844684125350382,1.789166666287648,1.859921965709588,1.830229416271578
Pakistan,0.2960080388531828,0.2982265798185492,0.330190429429574,0.3748717396924686,0.3766744302918339,0.3706255270673084,0.3464503103306909,0.3222982073454958,0.3443619861836237,0.3730493915621305,0.3916060196107685,0.3976765413925946,0.43038416559394,0.4608306049627036,0.5023590858272344,0.5570952154741429,0.598964889642331,0.6605671782693058,0.7061496827396423,0.7473239829226971,0.7853896443766177,0.8324632542305648,0.9337915143409997,0.9920192939920217,1.052081421066158,1.099792625732768,1.165322428216136,1.224102890876627,1.354728969375831,1.401774893123454,1.478446332718492,1.574735369010836,1.522384295219123,1.63385596339035,1.705399444601621,1.741515531607866,1.782540582593799,1.85079362041924,2.015736265565147,2.243023082862573,2.327343182252021,2.452794525925653,2.607878051714022,2.620793390203956,2.655339965647644,2.666737531422725,2.664946005229186,2.476209780111468,2.706272380071892,2.793367214860842,2.937092143971248,3.200355400596104,3.387593560549419,3.495709692827704,3.537058703256403,3.517980682996615,3.901639503779058,3.601968218517364
Romania,1.003395265449729,1.070171538716066,1.19424061623115,1.270727119179905,1.46092265768215,1.555238971268534,1.650835796606423,1.739793028334452,1.892965592008214,1.906183025661024,2.079039002483842,2.240433255967759,2.375785863738817,2.558714061196339,2.609338930734173,2.634647704217913,2.640913840424985,2.618185366989148,2.599933262902743,2.581194578317372,2.573654310256293,2.628298199886063,2.725621145766782,2.776087269854107,2.780918175362332,2.646774940496087,2.247999105986786,1.982425924741244,1.926798716248357,1.81746307809124,1.997289551062584,1.985045595377755,1.883971105331674,1.723842590028539,1.516215461606073,1.513194917424154,1.530378192901611,1.58870453406159,1.58848019638125,1.646368238205671,1.649865119040186,1.683441564143935,1.624291711079395,1.628810065163693,1.423099015656846,1.436158685940915,1.471231065200689,1.414657259372196,1.319833626972002,1.369823961307183,1.376871377106619,1.37725208433761,1.400389352581672,1.427117088136934,1.394430446256135,1.329752433501611,1.39414076235568,1.298469730758614
Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39850003745252,35.0080404954759,36.15344877007867,36.78501990835035,36.92098676698335,36.27397113102123,35.77911553919607,34.43983100967093,32.10886972258972,29.298327650652,27.72731962098494,26.68752804620688,25.23961910232354,25.19260839883844,25.51153493992434,25.97072571762795,26.38176356460462,26.27445874721295,26.81448201793964,27.05071710778134,27.01404866888537,28.21297090369649,28.36200402752652,28.4926533680909,27.07988341960689,28.1324787591966,29.09026762829694,29.2623434207311,28.91738503481225,29.00718069429966,28.54999898950379,29.13346102764847,29.30997714832696,30.3903107366626,30.1614104397707,29.07103872369193,31.48376719118881,28.89258244533374
Slovakia,0.3846103858965206,0.3981009338307238,0.4001895273500109,0.4416662426222801,0.4612188740193844,0.5102406202759743,0.5469123511903287,0.5751578476241904,0.5983781796776146,0.6297768515771925,0.6591079156650156,0.6837760092177868,0.71870284812807,0.7540217885394414,0.7757681098356486,0.7885839851049901,0.7824331902932644,0.7740645125756264,0.7763019470448971,0.836270496268773,0.8628018655654669,0.8553365103070975,0.8746459464818478,0.8790165528893709,0.8916336545143604,0.8940735141053677,0.7998783629751444,0.7694721435038805,0.7559139937392712,0.7446357380726337,0.7550974116538525,0.7603287205162048,0.7463569955797673,0.7542752980897904,0.7606560698534013,0.7856899707420826,0.8084094158768684,0.815136511905483,0.7915787262170835,0.774154850343694,0.8145628052136414,0.7926425573394542,0.7438638293344058,0.7639509600160822,0.6923440962575301,0.7397996116066337,0.7116889036729798,0.6836160215366818,0.7005133207769729,0.6520316731713176,0.6587637816693961,0.6650773909776263,0.7005408783962863,0.6886643459742208,0.6654561258676012,0.6520514440129094,0.7028033983714768,0.6884771607645103
Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494725305827141,0.249874008208704,0.2335722388968945,0.2399688796200276,0.255419169217062,0.2681916080967903,0.2813697575239659,0.287755938441515,0.2885612376592636,0.2855790497595776,0.2830545606178295,0.2958963041274758,0.2943918218862107,0.2887665673614784,0.3066488724372487,0.3066729793852759,0.3094353258859381,0.3076818039474104,0.3371116542767971,0.3114256610300086,0.3119764858594938,0.3028860660753434,0.2943303624076404,0.2911779484772299,0.2986974150648987,0.2693783080105466,0.2879214446069544,0.2910197331104984,0.2969290483955465,0.2883297964853444,0.2785857314143408,0.276016456217113,0.2624533750174463
